X,Y,TNT_NAME,activity_type,address,date_fixed,latitude,longitude,repair_type,truck_name,FID
-8477908.29038037,5319457.66490544,Downtown,    Accessory On,382-88 FAYETTE ST W & WEST ST S                   ,2018/04/09 07:27:08+00,43.0491611076551,-76.1583459461229,STREET REPAIR,DP2             ,1838
-8473490.27427839,5317293.50420717,Eastside,    Accessory On,915 WESTCOTT ST                                   ,2018/04/09 08:04:32+00,43.0349526065795,-76.118658232224,STREET REPAIR,DP2             ,1839
-8473496.53043691,5317314.41459324,Eastside,    Accessory On,909-11 WESTCOTT ST                                ,2018/04/09 08:06:10+00,43.0350899066025,-76.1187144322521,STREET REPAIR,DP2             ,1840
-8473504.12242899,5317320.99383553,Eastside,    Accessory On,905 WESTCOTT ST                                   ,2018/04/09 08:07:39+00,43.0351331066079,-76.1187826322773,STREET REPAIR,DP2             ,1841
-8475051.0742936,5318441.52767302,Eastside,    Accessory On,200-02 WALNUT PL                                  ,2018/04/09 10:05:18+00,43.0424902074228,-76.1326791373151,STREET REPAIR,DP2             ,1842
-8475072.75933821,5318456.22613884,Eastside,    Accessory On,200-02 WALNUT PL                                  ,2018/04/09 10:06:41+00,43.0425867074331,-76.1328739373852,STREET REPAIR,DP2             ,1843
-8476167.60916431,5318741.89880471,Downtown,    Accessory On,591 HARRISON ST SYRACUSE 13202                    ,2018/04/09 10:14:48+00,43.0444622073972,-76.1427091407113,STREET REPAIR,DP2             ,1844
-8475844.25927901,5317686.52970116,Eastside,    Accessory On,100 STADIUM PL & VAN BUREN ST                     ,2018/04/09 10:23:34+00,43.037533206236,-76.1398044392704,STREET REPAIR,DP2             ,1845
-8475926.02347168,5317689.53007222,Eastside,    Accessory On,101 HENRY ST & VAN BUREN ST                       ,2018/04/09 10:25:16+00,43.0375529062112,-76.1405389395101,STREET REPAIR,DP2             ,1846
-8476029.62855547,5317691.25109468,Eastside,    Accessory On,500 RENWICK AVE                                   ,2018/04/09 10:28:36+00,43.0375642061772,-76.1414696398129,STREET REPAIR,DP2             ,1847
-8476207.5727268,5315932.61721414,Southside,    Accessory On,1917-19 STATE ST S & COLVIN ST E                  ,2018/04/10 05:35:48+00,43.0260162039923,-76.1430681395011,STREET REPAIR,DP2             ,1848
-8476250.85375836,5315923.05436449,Southside,    Accessory On,1914 STATE ST S & COLVIN ST E                     ,2018/04/10 05:37:35+00,43.0259534039657,-76.1434569396227,STREET REPAIR,DP2             ,1849
-8476251.61073082,5315916.96338397,Southside,    Accessory On,1914 STATE ST S & COLVIN ST E                     ,2018/04/10 05:39:33+00,43.0259134039581,-76.1434637396221,STREET REPAIR,DP2             ,1850
-8476255.41785868,5315917.80089335,Southside,    Accessory On,1914 STATE ST S & COLVIN ST E                     ,2018/04/10 05:40:44+00,43.0259189039578,-76.1434979396336,STREET REPAIR,DP2             ,1851
-8476257.14331119,5315914.63358469,Southside,    Accessory On,1914 STATE ST S & COLVIN ST E                     ,2018/04/10 05:42:06+00,43.0258981039533,-76.1435134396371,STREET REPAIR,DP2             ,1852
-8476210.66740849,5315910.61354321,Southside,    Accessory On,1917-19 STATE ST S & COLVIN ST E                  ,2018/04/10 05:46:51+00,43.0258717039646,-76.1430959394998,STREET REPAIR,DP2             ,1853
-8477993.00415424,5312114.27092207,Valley,    Accessory On,159 HOPPER RD                                     ,2018/04/10 06:16:03+00,43.0009356987586,-76.1591069429013,STREET REPAIR,DP2             ,1854
-8476212.55965027,5312289.62150944,Valley,    Accessory On,4612-24 SALINA ST S & SEELEY AVE                  ,2018/04/10 06:25:55+00,43.0020876995892,-76.1431129377969,STREET REPAIR,DP2             ,1855
-8476203.93238701,5312290.83923315,Valley,    Accessory On,4612-24 SALINA ST S & SEELEY AVE                  ,2018/04/10 06:27:58+00,43.0020956995936,-76.1430354377724,STREET REPAIR,DP2             ,1856
-8476210.08835732,5312299.85038983,Valley,    Accessory On,4612-24 SALINA ST S & SEELEY AVE                  ,2018/04/10 06:31:37+00,43.0021548996024,-76.1430907377946,STREET REPAIR,DP2             ,1857
-8476209.63194712,5312297.18661788,Valley,    Accessory On,4612-24 SALINA ST S & SEELEY AVE                  ,2018/04/10 06:32:33+00,43.0021373995993,-76.143086637792,STREET REPAIR,DP2             ,1858
-8476563.51686772,5315050.45524599,Southside,    Accessory On,609 CANNON ST & BRIGHTON AVE                      ,2018/04/10 07:19:47+00,43.0202227028032,-76.146265640122,STREET REPAIR,DP2             ,1859
-8477090.36992122,5314985.21188656,Southside,    Accessory On,400 BRIGHTON AVE W & HOPE AVE                     ,2018/04/10 07:25:05+00,43.0197942025413,-76.1509984416264,STREET REPAIR,DP2             ,1860
-8477080.49587889,5314979.65442481,Southside,    Accessory On,318-20 BRIGHTON AVE W & HOPE AVE                  ,2018/04/10 07:26:27+00,43.019757702538,-76.150909741595,STREET REPAIR,DP2             ,1861
-8476553.25322402,5315367.80165058,Southside,    Accessory On,220 WARNER AVE                                    ,2018/04/10 07:32:34+00,43.02230690319,-76.1461734402419,STREET REPAIR,DP2             ,1862
-8476502.35793653,5315371.79101068,Southside,    Accessory On,270 WEBSTER AVE & WARNER AVE                      ,2018/04/10 07:34:47+00,43.0223331032125,-76.1457162400954,STREET REPAIR,DP2             ,1863
-8476397.35022732,5315381.77964375,Southside,    Accessory On,122 WARNER AVE                                    ,2018/04/10 07:38:06+00,43.0223987032611,-76.1447729397942,STREET REPAIR,DP2             ,1864
-8476390.58200002,5315380.43970565,Southside,    Accessory On,118 WARNER AVE                                    ,2018/04/10 07:39:43+00,43.0223899032618,-76.1447121397738,STREET REPAIR,DP2             ,1865
-8476373.75048749,5315379.29771369,Southside,    Accessory On,114 WARNER AVE                                    ,2018/04/10 07:41:26+00,43.0223824032663,-76.1445609397242,STREET REPAIR,DP2             ,1866
-8476361.6166591,5315380.24176175,Southside,    Accessory On,114 WARNER AVE                                    ,2018/04/10 07:41:54+00,43.0223886032717,-76.1444519396893,STREET REPAIR,DP2             ,1867
-8476326.25044562,5315384.17022001,Southside,    Accessory On,2520 SALINA ST S & WARNER AVE                     ,2018/04/10 07:42:57+00,43.0224144032887,-76.1441342395881,STREET REPAIR,DP2             ,1868
-8476321.50823377,5315384.24635315,Southside,    Accessory On,2520 SALINA ST S & WARNER AVE                     ,2018/04/10 07:43:47+00,43.0224149032904,-76.1440916395743,STREET REPAIR,DP2             ,1869
-8476498.00547758,5317931.72595757,Southside,    Accessory On,116 OAKWOOD AVE                                   ,2018/04/10 08:02:12+00,43.0391431063046,-76.1456771412915,STREET REPAIR,DP2             ,1870
-8476498.628867,5317933.0205696,Southside,    Accessory On,116 OAKWOOD AVE                                   ,2018/04/10 08:03:07+00,43.039151606306,-76.1456827412939,STREET REPAIR,DP2             ,1871
-8476480.91791702,5317681.07721108,Southside,    Accessory On,233-35 OAKWOOD AVE & VAN BUREN S                  ,2018/04/10 08:06:44+00,43.037497406008,-76.1455236411233,STREET REPAIR,DP2             ,1872
-8476465.12167601,5317678.36621524,Southside,    Accessory On,233-35 OAKWOOD AVE & VAN BUREN S                  ,2018/04/10 08:08:09+00,43.0374796060103,-76.145381741076,STREET REPAIR,DP2             ,1873
-8476302.28349578,5318129.65138847,Southside,    Accessory On,1095 S MCBRIDE ST SYRACUSE 13202                  ,2018/04/10 08:12:53+00,43.0404426066115,-76.1439189408146,STREET REPAIR,DP2             ,1874
-8476312.11301094,5318147.59358405,Southside,    Accessory On,1084 S MCBRIDE ST SYRACUSE 13202                  ,2018/04/10 08:14:55+00,43.0405604066298,-76.1440072408517,STREET REPAIR,DP2             ,1875
-8476309.21870264,5318136.04843199,Southside,    Accessory On,1069 TOWNSEND ST S TO MCBRIDE                     ,2018/04/10 08:16:14+00,43.0404846066168,-76.1439812408378,STREET REPAIR,DP2             ,1876
-8476311.50076734,5318409.83078367,Southside,    Accessory On,916 S MCBRIDE ST SYRACUSE 13202                   ,2018/04/10 08:19:30+00,43.0422821069464,-76.1440017409738,STREET REPAIR,DP2             ,1877
-8477362.24587516,5320183.47972415,Downtown,    Accessory On,316 FRANKLIN ST N TO CLINTON                      ,2018/04/11 05:11:18+00,43.0539256087206,-76.1534407448745,STREET REPAIR,DP2             ,1878
-8477377.44099149,5320200.63367338,Downtown,    Accessory On,316 FRANKLIN ST N TO CLINTON                      ,2018/04/11 05:15:06+00,43.054038208736,-76.1535772449269,STREET REPAIR,DP2             ,1879
-8477372.45387652,5320197.46491318,Downtown,    Accessory On,316 FRANKLIN ST N TO CLINTON                      ,2018/04/11 05:16:30+00,43.0540174087339,-76.1535324449109,STREET REPAIR,DP2             ,1880
-8477378.74343031,5320207.47393392,Downtown,    Accessory On,316 FRANKLIN ST N TO CLINTON                      ,2018/04/11 05:19:08+00,43.0540831087437,-76.1535889449339,STREET REPAIR,DP2             ,1881
-8477368.57995632,5320185.01839833,Downtown,    Accessory On,316 FRANKLIN ST N TO CLINTON                      ,2018/04/11 05:21:10+00,43.0539357087202,-76.1534976448937,STREET REPAIR,DP2             ,1882
-8477368.30165686,5320172.73947807,Downtown,    Accessory On,200-10 HERALD PL & CLINTON ST N                   ,2018/04/11 05:21:55+00,43.0538551087055,-76.1534951448871,STREET REPAIR,DP2             ,1883
-8471815.46111248,5322024.7082101,Eastwood,    Accessory On,209 NICHOLS AVE                                   ,2018/04/11 05:47:24+00,43.0660104128692,-76.1036131295742,STREET REPAIR,DP2             ,1884
-8471823.93252658,5321988.56515996,Eastwood,    Accessory On,216 NICHOLS AVE                                   ,2018/04/11 05:49:24+00,43.0657732128227,-76.1036892295818,STREET REPAIR,DP2             ,1885
-8471822.00669861,5321985.59387846,Eastwood,    Accessory On,216 NICHOLS AVE                                   ,2018/04/11 05:50:06+00,43.0657537128198,-76.1036719295748,STREET REPAIR,DP2             ,1886
-8471817.64297119,5321948.21676074,Eastwood,    Accessory On,228 NICHOLS AVE                                   ,2018/04/11 05:51:37+00,43.0655084127763,-76.1036327295444,STREET REPAIR,DP2             ,1887
-8471812.04359904,5321949.23765872,Eastwood,    Accessory On,229 NICHOLS AVE                                   ,2018/04/11 05:53:05+00,43.0655151127794,-76.1035824295285,STREET REPAIR,DP2             ,1888
-8471815.08261905,5321890.77239909,Eastwood,    Accessory On,240 NICHOLS AVE                                   ,2018/04/11 05:54:59+00,43.0651314127079,-76.1036097295098,STREET REPAIR,DP2             ,1889
-8471815.41657674,5321873.70676814,Eastwood,    Accessory On,244 NICHOLS AVE                                   ,2018/04/11 05:56:04+00,43.0650194126872,-76.1036127295027,STREET REPAIR,DP2             ,1890
-8471812.85622742,5321869.89747992,Eastwood,    Accessory On,244 NICHOLS AVE                                   ,2018/04/11 05:56:54+00,43.0649944126835,-76.1035897294935,STREET REPAIR,DP2             ,1891
-8471811.73189976,5321861.62371101,Eastwood,    Accessory On,248 NICHOLS AVE                                   ,2018/04/11 05:57:31+00,43.0649401126739,-76.1035796294863,STREET REPAIR,DP2             ,1892
-8471809.11588947,5321834.8216259,Eastwood,    Accessory On,252 NICHOLS AVE                                   ,2018/04/11 05:58:31+00,43.0647642126425,-76.103556129466,STREET REPAIR,DP2             ,1893
-8471807.31251269,5321826.3955173,Eastwood,    Accessory On,256 NICHOLS AVE                                   ,2018/04/11 05:59:43+00,43.0647089126329,-76.1035399294568,STREET REPAIR,DP2             ,1894
-8473092.05120284,5322395.44151182,Eastwood,    Accessory On,2310 JAMES ST                                     ,2018/04/11 07:04:47+00,43.0684434128726,-76.1150809334714,STREET REPAIR,DP2             ,1895
-8473090.82668801,5322394.87770562,Eastwood,    Accessory On,2310 JAMES ST                                     ,2018/04/11 07:05:26+00,43.0684397128724,-76.1150699334675,STREET REPAIR,DP2             ,1896
-8473085.23844763,5322392.34819713,Eastwood,    Accessory On,2310 JAMES ST                                     ,2018/04/11 07:06:07+00,43.0684231128713,-76.1150197334501,STREET REPAIR,DP2             ,1897
-8473085.12712825,5322395.16722805,Eastwood,    Accessory On,2310 JAMES ST                                     ,2018/04/11 07:07:05+00,43.0684416128747,-76.115018733451,STREET REPAIR,DP2             ,1898
-8473505.5252887,5321768.11378061,Eastwood,    Accessory On,190-92 COOK AVE & MELROSE AVE                     ,2018/04/11 07:16:06+00,43.0643264119726,-76.1187952343806,STREET REPAIR,DP2             ,1899
-8473501.17269555,5321774.71139737,Eastwood,    Accessory On,190-92 COOK AVE & MELROSE AVE                     ,2018/04/11 07:19:22+00,43.0643697119821,-76.118756134371,STREET REPAIR,DP2             ,1900
-8473498.89064531,5321775.91512018,Eastwood,    Accessory On,190-92 COOK AVE & MELROSE AVE                     ,2018/04/11 07:20:31+00,43.0643776119843,-76.1187356343649,STREET REPAIR,DP2             ,1901
-8473495.77369822,5321769.51558378,Eastwood,    Accessory On,212 MELROSE AVE                                   ,2018/04/11 07:22:00+00,43.0643356119777,-76.1187076343528,STREET REPAIR,DP2             ,1902
-8475404.65865528,5321262.56422149,Northside,    Accessory On,301 HIGHLAND AVE & OAK ST                         ,2018/04/11 07:31:30+00,43.0610084107028,-76.1358554396783,STREET REPAIR,DP2             ,1903
-8475333.43653785,5323464.75360272,Northside,    Accessory On,212 KENWICK DR                                    ,2018/04/11 07:49:19+00,43.0754604133821,-76.1352156405117,STREET REPAIR,DP2             ,1904
-8475334.22690661,5323467.07004533,Northside,    Accessory On,212 KENWICK DR                                    ,2018/04/11 07:49:45+00,43.0754756133845,-76.1352227405151,STREET REPAIR,DP2             ,1905
-8475331.46618258,5323471.65721323,Northside,    Accessory On,212 KENWICK DR                                    ,2018/04/11 07:50:27+00,43.0755057133911,-76.1351979405092,STREET REPAIR,DP2             ,1906
-8477261.41262707,5319791.7810504,Downtown,    Accessory On,99 SALINA ST N & ERIE BLVD W                      ,2018/05/04 10:41:09+00,43.0513544082832,-76.1525349443954,STREET REPAIR,DP2             ,1907
-8477250.92632762,5319791.55254454,Downtown,    Accessory On,108-12 SALINA ST N & JAMES ST                     ,2018/05/04 10:42:42+00,43.0513529082866,-76.1524407443647,STREET REPAIR,DP2             ,1908
-8477376.31664046,5319748.41062679,Downtown,    Accessory On,200-02 GENESEE ST W & CLINTON ST                  ,2018/05/04 10:51:06+00,43.0510697081909,-76.1535671447098,STREET REPAIR,DP2             ,1909
-8478115.82348815,5321618.45707529,Lakefront,    Accessory On,651 GENANT DR & CLINTON ST N                      ,2018/05/05 04:25:45+00,43.0633442101885,-76.1602102477497,STREET REPAIR,DP2             ,1910
-8478116.98121189,5321630.87502673,Lakefront,    Accessory On,651 GENANT DR & CLINTON ST N                      ,2018/05/05 04:26:35+00,43.063425710203,-76.1602206477589,STREET REPAIR,DP2             ,1911
-8478122.65850793,5321634.07474667,Lakefront,    Accessory On,651 GENANT DR & CLINTON ST N                      ,2018/05/05 04:27:18+00,43.0634467102049,-76.160271647777,STREET REPAIR,DP2             ,1912
-8478121.76795184,5321636.51262954,Lakefront,    Accessory On,115 COURT ST W                                    ,2018/05/05 04:27:59+00,43.0634627102082,-76.1602636477756,STREET REPAIR,DP2             ,1913
-8478121.60097279,5321641.08366156,Lakefront,    Accessory On,115 COURT ST W                                    ,2018/05/05 04:28:59+00,43.0634927102137,-76.1602621477772,STREET REPAIR,DP2             ,1914
-8478127.94618645,5321653.0750125,Lakefront,    Accessory On,115 COURT ST W                                    ,2018/05/05 04:29:51+00,43.063571410226,-76.1603191478014,STREET REPAIR,DP2             ,1915
-8478136.40647229,5321686.94647242,Lakefront,    Accessory On,115 COURT ST W                                    ,2018/05/05 04:31:56+00,43.0637937102639,-76.1603951478421,STREET REPAIR,DP2             ,1916
